transaction_id,date,time,branch,service_type,total_amount_aed,parts_cost_aed,labour_cost_aed,payment_method,status,month,quarter,day_of_week
TXN-004872,8/5/2024,18:01,Dubai-Al Quoz,Suspension Repair,811.43,301.37,510.06,Cash,Completed,2024-08,Q3,Monday
TXN-004873,8/5/2024,10:07,Dubai-Al Quoz,Battery Replacement,313.41,132.26,181.15,Card,Completed,2024-08,Q3,Monday
TXN-004874,8/5/2024,18:48,Dubai-Al Quoz,Full Service,822.62,333.09,489.53,Card,Completed,2024-08,Q3,Monday
TXN-004875,8/5/2024,16:19,Dubai-Al Quoz,Wheel Alignment,136.02,42.3,93.72,Cash,Completed,2024-08,Q3,Monday
TXN-004876,8/5/2024,15:01,Dubai-Al Quoz,Oil Change,172.21,68.98,103.23,Card,Completed,2024-08,Q3,Monday
TXN-004877,8/5/2024,15:51,Dubai-Al Quoz,Detailing,370.59,155.78,214.81,Cash,Completed,2024-08,Q3,Monday
TXN-004878,8/5/2024,8:06,Dubai-Al Quoz,AC Service,423.32,154.93,268.39,Card,Completed,2024-08,Q3,Monday
TXN-004879,8/5/2024,15:30,Dubai-Al Quoz,Brake Service,405.8,165.52,240.28,Card,Completed,2024-08,Q3,Monday
TXN-004880,8/5/2024,12:23,Dubai-Al Quoz,AC Service,417.32,135.52,281.8,Card,Completed,2024-08,Q3,Monday
TXN-004881,8/6/2024,8:47,Dubai-Al Quoz,Oil Change,164.08,63.75,100.33,Cash,Completed,2024-08,Q3,Tuesday
TXN-004882,8/6/2024,15:03,Dubai-Al Quoz,Battery Replacement,349.91,156.89,193.02,Card,Completed,2024-08,Q3,Tuesday
TXN-004883,8/6/2024,9:16,Dubai-Al Quoz,Brake Service,430.07,189.25,240.82,Card,Completed,2024-08,Q3,Tuesday
TXN-004884,8/6/2024,17:41,Dubai-Al Quoz,Oil Change,197.45,87.92,109.53,Card,Completed,2024-08,Q3,Tuesday
TXN-004885,8/6/2024,9:13,Dubai-Al Quoz,Oil Change,165.56,50.52,115.04,Card,Completed,2024-08,Q3,Tuesday
TXN-004886,8/6/2024,17:24,Dubai-Al Quoz,Engine Overhaul,3357.8,1016.31,2341.49,Corporate Account,Completed,2024-08,Q3,Tuesday
TXN-004887,8/6/2024,16:24,Dubai-Al Quoz,Brake Service,408.58,163.25,245.33,Online,Completed,2024-08,Q3,Tuesday
TXN-004888,8/6/2024,15:54,Dubai-Al Quoz,Oil Change,182.29,56.16,126.13,Card,Completed,2024-08,Q3,Tuesday
TXN-004889,8/6/2024,17:13,Dubai-Al Quoz,Full Service,701.24,278.48,422.76,Card,Completed,2024-08,Q3,Tuesday
TXN-004890,8/6/2024,18:13,Dubai-Al Quoz,Full Service,679.54,284.41,395.13,Cash,Completed,2024-08,Q3,Tuesday
TXN-004891,8/6/2024,9:19,Dubai-Al Quoz,Oil Change,187.12,78.03,109.09,Card,Completed,2024-08,Q3,Tuesday
TXN-004892,8/6/2024,15:39,Dubai-Al Quoz,Full Service,699.33,309.23,390.1,Card,Completed,2024-08,Q3,Tuesday
TXN-004893,8/6/2024,10:05,Dubai-Al Quoz,Engine Overhaul,3468.58,1069.78,2398.8,Corporate Account,Completed,2024-08,Q3,Tuesday
TXN-004894,8/6/2024,10:05,Dubai-Al Quoz,Battery Replacement,333.38,143.23,190.15,Card,Completed,2024-08,Q3,Tuesday
TXN-004895,8/6/2024,15:19,Dubai-Al Quoz,AC Service,439.71,165.92,273.79,Corporate Account,Completed,2024-08,Q3,Tuesday
TXN-004896,8/6/2024,17:14,Dubai-Al Quoz,Full Service,798.66,263.73,534.93,Card,Completed,2024-08,Q3,Tuesday
TXN-004897,8/6/2024,10:08,Dubai-Al Quoz,Oil Change,173.36,73.85,99.51,Card,Completed,2024-08,Q3,Tuesday
TXN-004898,8/7/2024,9:24,Dubai-Al Quoz,Engine Diagnostics,205.51,74.31,131.2,Online,Completed,2024-08,Q3,Wednesday
TXN-004899,8/7/2024,16:50,Dubai-Al Quoz,Oil Change,170.8,71.17,99.63,Card,Completed,2024-08,Q3,Wednesday
TXN-004900,8/7/2024,9:59,Dubai-Al Quoz,Battery Replacement,305.76,118.63,187.13,Card,Completed,2024-08,Q3,Wednesday
TXN-004901,8/7/2024,17:08,Dubai-Al Quoz,Tyre Replacement,0,0,0,Card,Void,2024-08,Q3,Wednesday
TXN-004902,8/7/2024,18:28,Dubai-Al Quoz,Full Service,816.54,274.37,542.17,Card,Completed,2024-08,Q3,Wednesday
TXN-004903,8/7/2024,13:25,Dubai-Al Quoz,Wheel Alignment,159.69,50.79,108.9,Card,Completed,2024-08,Q3,Wednesday
TXN-004904,8/7/2024,10:23,Dubai-Al Quoz,Engine Diagnostics,197.7,79.33,118.37,Online,Completed,2024-08,Q3,Wednesday
TXN-004905,8/7/2024,15:22,Dubai-Al Quoz,Oil Change,189.6,75.35,114.25,Corporate Account,Completed,2024-08,Q3,Wednesday
TXN-004906,8/7/2024,11:57,Dubai-Al Quoz,Oil Change,172.23,73.26,98.97,Cash,Completed,2024-08,Q3,Wednesday
TXN-004907,8/7/2024,19:55,Dubai-Al Quoz,Battery Replacement,306.44,134.34,172.1,Card,Completed,2024-08,Q3,Wednesday
TXN-004908,8/7/2024,16:00,Dubai-Al Quoz,Suspension Repair,782.85,342.2,440.65,Card,Completed,2024-08,Q3,Wednesday
TXN-004909,8/7/2024,16:02,Dubai-Al Quoz,Brake Service,488.49,215.63,272.86,Cash,Completed,2024-08,Q3,Wednesday
TXN-004910,8/7/2024,9:26,Dubai-Al Quoz,AC Service,370.73,126.46,244.27,Card,Completed,2024-08,Q3,Wednesday
TXN-004911,8/7/2024,16:12,Dubai-Al Quoz,Battery Replacement,304.47,92.33,212.14,Corporate Account,Completed,2024-08,Q3,Wednesday
TXN-004912,8/8/2024,16:54,Dubai-Al Quoz,Brake Service,422.77,128.24,294.53,Online,Completed,2024-08,Q3,Thursday
TXN-004913,8/8/2024,12:19,Dubai-Al Quoz,Oil Change,195.32,79.06,116.26,Cash,Completed,2024-08,Q3,Thursday
TXN-004914,8/8/2024,18:22,Dubai-Al Quoz,Brake Service,424.67,130.36,294.31,Card,Completed,2024-08,Q3,Thursday
TXN-004915,8/8/2024,12:57,Dubai-Al Quoz,Oil Change,197.21,88.7,108.51,Card,Completed,2024-08,Q3,Thursday
TXN-004916,8/8/2024,10:21,Dubai-Al Quoz,Tyre Replacement,950.4,394.49,555.91,Card,Completed,2024-08,Q3,Thursday
TXN-004917,8/8/2024,16:06,Dubai-Al Quoz,Oil Change,0,0,0,Cash,Void,2024-08,Q3,Thursday
TXN-004918,8/8/2024,19:09,Dubai-Al Quoz,Detailing,376.21,168.74,207.47,Card,Completed,2024-08,Q3,Thursday
TXN-004919,8/8/2024,10:55,Dubai-Al Quoz,Oil Change,190.62,69.2,121.42,Card,Completed,2024-08,Q3,Thursday
TXN-004920,8/8/2024,18:21,Dubai-Al Quoz,Wheel Alignment,144.29,48.03,96.26,Cash,Completed,2024-08,Q3,Thursday
TXN-004921,8/8/2024,12:06,Dubai-Al Quoz,Engine Diagnostics,194.14,84.46,109.68,Cash,Completed,2024-08,Q3,Thursday
TXN-004922,8/8/2024,11:50,Dubai-Al Quoz,Tyre Replacement,865.03,289.45,575.58,Cash,Completed,2024-08,Q3,Thursday
TXN-004923,8/8/2024,13:50,Dubai-Al Quoz,Full Service,756.7,274.57,482.13,Card,Completed,2024-08,Q3,Thursday
TXN-004924,8/8/2024,11:30,Dubai-Al Quoz,Wheel Alignment,149.14,45.58,103.56,Card,Completed,2024-08,Q3,Thursday
TXN-004925,8/8/2024,14:34,Dubai-Al Quoz,AC Service,398.6,123.24,275.36,Card,Completed,2024-08,Q3,Thursday
TXN-004926,8/8/2024,17:24,Dubai-Al Quoz,Full Service,762.52,235.23,527.29,Card,Completed,2024-08,Q3,Thursday
TXN-004927,8/9/2024,16:25,Dubai-Al Quoz,Suspension Repair,842.06,335.16,506.9,Card,Completed,2024-08,Q3,Friday
TXN-004928,8/9/2024,10:53,Dubai-Al Quoz,Oil Change,179.29,61.29,118,Cash,Completed,2024-08,Q3,Friday
TXN-004929,8/9/2024,15:52,Dubai-Al Quoz,Engine Overhaul,3679.36,1521.92,2157.44,Card,Completed,2024-08,Q3,Friday
TXN-004930,8/9/2024,19:20,Dubai-Al Quoz,Full Service,772.37,332.71,439.66,Card,Completed,2024-08,Q3,Friday
TXN-004931,8/9/2024,8:51,Dubai-Al Quoz,Full Service,767.25,249.88,517.37,Card,Completed,2024-08,Q3,Friday
TXN-004932,8/9/2024,16:31,Dubai-Al Quoz,Brake Service,419.84,161.33,258.51,Corporate Account,Completed,2024-08,Q3,Friday
TXN-004933,8/9/2024,10:26,Dubai-Al Quoz,Battery Replacement,299,114.14,184.86,Card,Completed,2024-08,Q3,Friday
TXN-004934,8/9/2024,18:54,Dubai-Al Quoz,Tyre Replacement,897.64,291.59,606.05,Cash,Completed,2024-08,Q3,Friday
TXN-004935,8/9/2024,19:28,Dubai-Al Quoz,Tyre Replacement,841.78,268.88,572.9,Card,Completed,2024-08,Q3,Friday
TXN-004936,8/10/2024,17:42,Dubai-Al Quoz,Brake Service,472.62,173.39,299.23,Card,Completed,2024-08,Q3,Saturday
TXN-004937,8/10/2024,14:26,Dubai-Al Quoz,AC Service,437.37,158.13,279.24,Card,Completed,2024-08,Q3,Saturday
TXN-004938,8/10/2024,16:46,Dubai-Al Quoz,Brake Service,435.02,189.94,245.08,Card,Completed,2024-08,Q3,Saturday
TXN-004939,8/10/2024,9:38,Dubai-Al Quoz,Engine Diagnostics,181.96,55.23,126.73,Corporate Account,Completed,2024-08,Q3,Saturday
TXN-004940,8/10/2024,15:46,Dubai-Al Quoz,Oil Change,196.1,74.84,121.26,Card,Completed,2024-08,Q3,Saturday
TXN-004941,8/10/2024,17:55,Dubai-Al Quoz,Tyre Replacement,971.27,422.95,548.32,Cash,Completed,2024-08,Q3,Saturday
TXN-004942,8/10/2024,17:07,Dubai-Al Quoz,Tyre Replacement,890.98,304.88,586.1,Card,Completed,2024-08,Q3,Saturday
TXN-004943,8/10/2024,12:11,Dubai-Al Quoz,Oil Change,173.68,74.35,99.33,Card,Completed,2024-08,Q3,Saturday
TXN-004944,8/10/2024,18:22,Dubai-Al Quoz,Detailing,409.53,123.46,286.07,Card,Completed,2024-08,Q3,Saturday
TXN-004945,8/10/2024,17:36,Dubai-Al Quoz,Oil Change,172.05,75.31,96.74,Cash,Completed,2024-08,Q3,Saturday
TXN-004946,8/10/2024,8:46,Dubai-Al Quoz,Wheel Alignment,161.8,60.53,101.27,Card,Completed,2024-08,Q3,Saturday
TXN-004947,8/10/2024,15:19,Dubai-Al Quoz,Oil Change,180.83,63.22,117.61,Online,Completed,2024-08,Q3,Saturday
TXN-004948,8/11/2024,18:57,Dubai-Al Quoz,Brake Service,488.49,160.15,328.34,Card,Completed,2024-08,Q3,Sunday
TXN-004949,8/11/2024,13:42,Dubai-Al Quoz,Brake Service,417.16,148.2,268.96,Cash,Completed,2024-08,Q3,Sunday
TXN-004950,8/11/2024,16:09,Dubai-Al Quoz,Full Service,760.39,293.21,467.18,Cash,Completed,2024-08,Q3,Sunday
TXN-004951,8/11/2024,16:45,Dubai-Al Quoz,Battery Replacement,297.34,116.68,180.66,Card,Completed,2024-08,Q3,Sunday
TXN-004952,8/11/2024,9:22,Dubai-Al Quoz,Tyre Replacement,832.52,365.11,467.41,Card,Completed,2024-08,Q3,Sunday
TXN-004953,8/11/2024,8:43,Dubai-Al Quoz,AC Service,417.73,186.45,231.28,Card,Completed,2024-08,Q3,Sunday
TXN-004954,8/11/2024,8:17,Dubai-Al Quoz,Oil Change,174.93,74.71,100.22,Card,Completed,2024-08,Q3,Sunday
TXN-004955,8/11/2024,17:34,Dubai-Al Quoz,AC Service,372.76,113.96,258.8,Card,Completed,2024-08,Q3,Sunday
TXN-004956,8/11/2024,17:42,Dubai-Al Quoz,Wheel Alignment,159.14,64.12,95.02,Card,Completed,2024-08,Q3,Sunday
TXN-004957,8/11/2024,16:28,Dubai-Al Quoz,Oil Change,164.07,60.67,103.4,Cash,Completed,2024-08,Q3,Sunday
TXN-004958,8/11/2024,12:17,Dubai-Al Quoz,Wheel Alignment,161.52,56.09,105.43,Card,Completed,2024-08,Q3,Sunday
TXN-004959,8/11/2024,19:59,Dubai-Al Quoz,Oil Change,180.38,77.05,103.33,Cash,Completed,2024-08,Q3,Sunday
TXN-004960,8/11/2024,10:34,Dubai-Al Quoz,Brake Service,485.78,146.8,338.98,Card,Completed,2024-08,Q3,Sunday
TXN-004961,8/12/2024,11:07,Dubai-Al Quoz,Brake Service,459.71,168.51,291.2,Cash,Completed,2024-08,Q3,Monday
TXN-004962,8/12/2024,17:58,Dubai-Al Quoz,Oil Change,163.27,58.59,104.68,Cash,Completed,2024-08,Q3,Monday
TXN-004963,8/12/2024,16:36,Dubai-Al Quoz,Oil Change,175.35,53.87,121.48,Card,Completed,2024-08,Q3,Monday
TXN-004964,8/12/2024,17:25,Dubai-Al Quoz,Oil Change,191.1,67.91,123.19,Corporate Account,Completed,2024-08,Q3,Monday
TXN-004965,8/12/2024,19:06,Dubai-Al Quoz,Battery Replacement,293.75,132.13,161.62,Card,Completed,2024-08,Q3,Monday
TXN-004966,8/12/2024,15:24,Dubai-Al Quoz,Wheel Alignment,145.97,64.54,81.43,Online,Completed,2024-08,Q3,Monday
TXN-004967,8/12/2024,15:00,Dubai-Al Quoz,Oil Change,185.79,78.82,106.97,Cash,Completed,2024-08,Q3,Monday
TXN-004968,8/12/2024,9:48,Dubai-Al Quoz,Engine Overhaul,3588.39,1091.34,2497.05,Card,Completed,2024-08,Q3,Monday
TXN-004969,8/12/2024,9:30,Dubai-Al Quoz,Wheel Alignment,157.41,62.08,95.33,Cash,Completed,2024-08,Q3,Monday
TXN-004970,8/12/2024,8:45,Dubai-Al Quoz,Full Service,727.58,264.97,462.61,Card,Completed,2024-08,Q3,Monday
TXN-004971,8/12/2024,14:41,Dubai-Al Quoz,Oil Change,162.3,57.02,105.28,Card,Completed,2024-08,Q3,Monday
TXN-004972,8/12/2024,10:59,Dubai-Al Quoz,Engine Diagnostics,216.45,72.12,144.33,Card,Completed,2024-08,Q3,Monday
TXN-004973,8/13/2024,18:59,Dubai-Al Quoz,Brake Service,441.44,184.04,257.4,Cash,Completed,2024-08,Q3,Tuesday
TXN-004974,8/13/2024,19:56,Dubai-Al Quoz,AC Service,391.72,172.61,219.11,Card,Completed,2024-08,Q3,Tuesday
TXN-004975,8/13/2024,10:02,Dubai-Al Quoz,Suspension Repair,840.13,354.86,485.27,Cash,Completed,2024-08,Q3,Tuesday
TXN-004976,8/13/2024,13:22,Dubai-Al Quoz,Brake Service,0,0,0,Cash,Void,2024-08,Q3,Tuesday
TXN-004977,8/13/2024,18:31,Dubai-Al Quoz,AC Service,407.01,153.74,253.27,Card,Completed,2024-08,Q3,Tuesday
TXN-004978,8/13/2024,9:00,Dubai-Al Quoz,Tyre Replacement,815.24,317.21,498.03,Card,Completed,2024-08,Q3,Tuesday
TXN-004979,8/13/2024,17:36,Dubai-Al Quoz,AC Service,398.92,158.44,240.48,Cash,Completed,2024-08,Q3,Tuesday
TXN-004980,8/13/2024,11:08,Dubai-Al Quoz,Full Service,677.55,273.71,403.84,Cash,Completed,2024-08,Q3,Tuesday
TXN-004981,8/13/2024,17:38,Dubai-Al Quoz,Wheel Alignment,148.29,58.5,89.79,Cash,Completed,2024-08,Q3,Tuesday
TXN-004982,8/13/2024,15:32,Dubai-Al Quoz,Full Service,790.12,351.72,438.4,Cash,Completed,2024-08,Q3,Tuesday
TXN-004983,8/13/2024,12:30,Dubai-Al Quoz,Engine Diagnostics,0,0,0,Card,Void,2024-08,Q3,Tuesday
TXN-004984,8/13/2024,10:13,Dubai-Al Quoz,Oil Change,173.41,62.88,110.53,Online,Completed,2024-08,Q3,Tuesday
TXN-004985,8/13/2024,10:29,Dubai-Al Quoz,Oil Change,190.98,78.74,112.24,Card,Completed,2024-08,Q3,Tuesday
TXN-004986,8/14/2024,10:32,Dubai-Al Quoz,Oil Change,165.96,71.25,94.71,Card,Completed,2024-08,Q3,Wednesday
TXN-004987,8/14/2024,8:43,Dubai-Al Quoz,AC Service,383.05,120.36,262.69,Cash,Completed,2024-08,Q3,Wednesday
TXN-004988,8/14/2024,13:22,Dubai-Al Quoz,Tyre Replacement,972.79,319.43,653.36,Card,Completed,2024-08,Q3,Wednesday
TXN-004989,8/14/2024,19:27,Dubai-Al Quoz,Battery Replacement,323.39,117.32,206.07,Cash,Completed,2024-08,Q3,Wednesday
TXN-004990,8/14/2024,15:28,Dubai-Al Quoz,Wheel Alignment,164.71,53.45,111.26,Card,Completed,2024-08,Q3,Wednesday
TXN-004991,8/14/2024,10:56,Dubai-Al Quoz,Brake Service,482.52,207.02,275.5,Card,Completed,2024-08,Q3,Wednesday
TXN-004992,8/14/2024,9:03,Dubai-Al Quoz,Full Service,683.92,298.8,385.12,Card,Completed,2024-08,Q3,Wednesday
TXN-004993,8/14/2024,10:55,Dubai-Al Quoz,Oil Change,170.51,75.96,94.55,Cash,Completed,2024-08,Q3,Wednesday
TXN-004994,8/14/2024,11:27,Dubai-Al Quoz,Tyre Replacement,942.71,342.17,600.54,Corporate Account,Completed,2024-08,Q3,Wednesday
TXN-004995,8/14/2024,13:34,Dubai-Al Quoz,Oil Change,180.79,60.6,120.19,Cash,Completed,2024-08,Q3,Wednesday
TXN-004996,8/14/2024,10:22,Dubai-Al Quoz,Full Service,790.26,312.13,478.13,Card,Completed,2024-08,Q3,Wednesday
TXN-004997,8/14/2024,16:50,Dubai-Al Quoz,Tyre Replacement,955.79,367.07,588.72,Online,Completed,2024-08,Q3,Wednesday
TXN-004998,8/14/2024,15:05,Dubai-Al Quoz,Battery Replacement,0,0,0,Card,Void,2024-08,Q3,Wednesday
TXN-004999,8/14/2024,9:35,Dubai-Al Quoz,Battery Replacement,311.52,136.46,175.06,Cash,Completed,2024-08,Q3,Wednesday
TXN-005000,8/14/2024,14:54,Dubai-Al Quoz,AC Service,408.55,155.59,252.96,Card,Completed,2024-08,Q3,Wednesday
TXN-005001,8/14/2024,15:49,Dubai-Al Quoz,Engine Diagnostics,209.62,91.44,118.18,Cash,Completed,2024-08,Q3,Wednesday
TXN-005002,8/14/2024,18:26,Dubai-Al Quoz,Tyre Replacement,816.97,303.23,513.74,Card,Completed,2024-08,Q3,Wednesday
TXN-005003,8/14/2024,15:20,Dubai-Al Quoz,Oil Change,193.64,79.86,113.78,Card,Completed,2024-08,Q3,Wednesday
TXN-005004,8/14/2024,10:37,Dubai-Al Quoz,AC Service,442.42,170.77,271.65,Card,Completed,2024-08,Q3,Wednesday
TXN-005005,8/15/2024,17:50,Dubai-Al Quoz,Tyre Replacement,946.85,297.83,649.02,Cash,Completed,2024-08,Q3,Thursday
TXN-005006,8/15/2024,16:07,Dubai-Al Quoz,Battery Replacement,295.56,94.71,200.85,Card,Completed,2024-08,Q3,Thursday
TXN-005007,8/15/2024,10:53,Dubai-Al Quoz,Battery Replacement,304.96,129.45,175.51,Corporate Account,Completed,2024-08,Q3,Thursday
TXN-005008,8/15/2024,13:16,Dubai-Al Quoz,Full Service,797.17,281.26,515.91,Online,Completed,2024-08,Q3,Thursday
TXN-005009,8/15/2024,10:30,Dubai-Al Quoz,Oil Change,167.09,69.1,97.99,Cash,Completed,2024-08,Q3,Thursday
TXN-005010,8/15/2024,15:09,Dubai-Al Quoz,Brake Service,412.51,126.08,286.43,Card,Completed,2024-08,Q3,Thursday
TXN-005011,8/15/2024,9:09,Dubai-Al Quoz,Wheel Alignment,148.48,62.21,86.27,Cash,Completed,2024-08,Q3,Thursday
TXN-005012,8/15/2024,19:35,Dubai-Al Quoz,AC Service,434.69,189.16,245.53,Card,Completed,2024-08,Q3,Thursday
TXN-005013,8/15/2024,13:34,Dubai-Al Quoz,Oil Change,172.05,66.7,105.35,Card,Completed,2024-08,Q3,Thursday
TXN-005014,8/15/2024,9:39,Dubai-Al Quoz,Brake Service,0,0,0,Card,Void,2024-08,Q3,Thursday
TXN-005015,8/15/2024,14:45,Dubai-Al Quoz,Full Service,791.87,334.54,457.33,Card,Completed,2024-08,Q3,Thursday
TXN-005016,8/15/2024,15:31,Dubai-Al Quoz,Brake Service,480.96,171.88,309.08,Card,Completed,2024-08,Q3,Thursday
TXN-005017,8/15/2024,17:29,Dubai-Al Quoz,Tyre Replacement,976.34,300.81,675.53,Card,Completed,2024-08,Q3,Thursday
TXN-005018,8/16/2024,8:44,Dubai-Al Quoz,Oil Change,176.28,56.29,119.99,Card,Completed,2024-08,Q3,Friday
TXN-005019,8/16/2024,11:44,Dubai-Al Quoz,Tyre Replacement,942.53,364.53,578,Card,Completed,2024-08,Q3,Friday
TXN-005020,8/16/2024,9:48,Dubai-Al Quoz,Engine Overhaul,3590.16,1211.49,2378.67,Card,Completed,2024-08,Q3,Friday
TXN-005021,8/16/2024,12:39,Dubai-Al Quoz,Suspension Repair,856.93,332.6,524.33,Card,Completed,2024-08,Q3,Friday
TXN-005022,8/16/2024,12:59,Dubai-Al Quoz,Detailing,378.35,118.5,259.85,Corporate Account,Completed,2024-08,Q3,Friday
TXN-005023,8/16/2024,15:20,Dubai-Al Quoz,Brake Service,434.31,171.25,263.06,Card,Completed,2024-08,Q3,Friday
TXN-005024,8/16/2024,14:53,Dubai-Al Quoz,AC Service,378.19,160.88,217.31,Online,Completed,2024-08,Q3,Friday
TXN-005025,8/16/2024,9:32,Dubai-Al Quoz,Engine Diagnostics,197.64,61.73,135.91,Card,Completed,2024-08,Q3,Friday
TXN-005026,8/16/2024,14:41,Dubai-Al Quoz,Oil Change,179.28,68.66,110.62,Card,Completed,2024-08,Q3,Friday
TXN-005027,8/16/2024,16:58,Dubai-Al Quoz,Wheel Alignment,146.14,58.76,87.38,Card,Completed,2024-08,Q3,Friday
TXN-005028,8/16/2024,15:12,Dubai-Al Quoz,Oil Change,191.51,77.45,114.06,Card,Completed,2024-08,Q3,Friday
TXN-005029,8/16/2024,16:15,Dubai-Al Quoz,Battery Replacement,303.95,129.11,174.84,Card,Completed,2024-08,Q3,Friday
TXN-005030,8/16/2024,13:11,Dubai-Al Quoz,Detailing,404.54,130.06,274.48,Corporate Account,Completed,2024-08,Q3,Friday
TXN-005031,8/16/2024,12:37,Dubai-Al Quoz,Tyre Replacement,922.84,359.2,563.64,Card,Completed,2024-08,Q3,Friday
TXN-005032,8/16/2024,13:21,Dubai-Al Quoz,Brake Service,488.75,157.19,331.56,Corporate Account,Completed,2024-08,Q3,Friday
TXN-005033,8/17/2024,16:47,Dubai-Al Quoz,AC Service,390,169.89,220.11,Cash,Completed,2024-08,Q3,Saturday
TXN-005034,8/17/2024,11:52,Dubai-Al Quoz,Oil Change,195.05,63.42,131.63,Card,Completed,2024-08,Q3,Saturday
TXN-005035,8/17/2024,11:49,Dubai-Al Quoz,AC Service,364.71,117.91,246.8,Card,Completed,2024-08,Q3,Saturday
TXN-005036,8/17/2024,9:18,Dubai-Al Quoz,AC Service,383.35,171.56,211.79,Card,Completed,2024-08,Q3,Saturday
TXN-005037,8/17/2024,10:35,Dubai-Al Quoz,Tyre Replacement,856.58,298.86,557.72,Online,Completed,2024-08,Q3,Saturday
TXN-005038,8/17/2024,8:28,Dubai-Al Quoz,Tyre Replacement,824.68,257.2,567.48,Card,Completed,2024-08,Q3,Saturday
TXN-005039,8/18/2024,18:05,Dubai-Al Quoz,Oil Change,191.39,77.22,114.17,Online,Completed,2024-08,Q3,Sunday
TXN-005040,8/18/2024,17:54,Dubai-Al Quoz,Tyre Replacement,986.03,324.84,661.19,Card,Completed,2024-08,Q3,Sunday
TXN-005041,8/18/2024,13:44,Dubai-Al Quoz,Oil Change,185.21,67.91,117.3,Corporate Account,Completed,2024-08,Q3,Sunday
TXN-005042,8/18/2024,11:40,Dubai-Al Quoz,Wheel Alignment,137.54,60.95,76.59,Card,Completed,2024-08,Q3,Sunday
TXN-005043,8/18/2024,10:45,Dubai-Al Quoz,Brake Service,470.62,184.41,286.21,Card,Completed,2024-08,Q3,Sunday
TXN-005044,8/18/2024,16:49,Dubai-Al Quoz,Engine Diagnostics,210.87,85.52,125.35,Cash,Completed,2024-08,Q3,Sunday
TXN-005045,8/18/2024,10:21,Dubai-Al Quoz,AC Service,368.03,143.69,224.34,Card,Completed,2024-08,Q3,Sunday
TXN-005046,8/18/2024,15:04,Dubai-Al Quoz,Oil Change,167.09,63.78,103.31,Card,Completed,2024-08,Q3,Sunday
TXN-005047,8/18/2024,8:40,Dubai-Al Quoz,Suspension Repair,795.78,301.22,494.56,Card,Completed,2024-08,Q3,Sunday
TXN-005048,8/18/2024,9:42,Dubai-Al Quoz,Tyre Replacement,842.25,269.26,572.99,Cash,Completed,2024-08,Q3,Sunday
TXN-005049,8/18/2024,18:47,Dubai-Al Quoz,Tyre Replacement,987.8,364.11,623.69,Card,Completed,2024-08,Q3,Sunday
TXN-005050,8/18/2024,13:29,Dubai-Al Quoz,Oil Change,172.62,62.4,110.22,Corporate Account,Completed,2024-08,Q3,Sunday
TXN-005051,8/18/2024,10:28,Dubai-Al Quoz,Suspension Repair,856.95,380.91,476.04,Card,Completed,2024-08,Q3,Sunday
TXN-005052,8/18/2024,16:57,Dubai-Al Quoz,Detailing,363.45,142.29,221.16,Cash,Completed,2024-08,Q3,Sunday
TXN-005053,8/19/2024,19:37,Dubai-Al Quoz,Oil Change,179.95,70.34,109.61,Cash,Completed,2024-08,Q3,Monday
TXN-005054,8/19/2024,11:10,Dubai-Al Quoz,Suspension Repair,768.77,280.75,488.02,Cash,Completed,2024-08,Q3,Monday
TXN-005055,8/19/2024,15:43,Dubai-Al Quoz,Wheel Alignment,157.72,63.63,94.09,Card,Completed,2024-08,Q3,Monday
TXN-005056,8/19/2024,13:28,Dubai-Al Quoz,Oil Change,190.04,83.68,106.36,Card,Completed,2024-08,Q3,Monday
TXN-005057,8/19/2024,10:08,Dubai-Al Quoz,AC Service,389.87,164.91,224.96,Card,Completed,2024-08,Q3,Monday
TXN-005058,8/19/2024,16:16,Dubai-Al Quoz,Wheel Alignment,155.81,48.95,106.86,Card,Completed,2024-08,Q3,Monday
TXN-005059,8/19/2024,16:16,Dubai-Al Quoz,Tyre Replacement,981.14,404.32,576.82,Card,Completed,2024-08,Q3,Monday
TXN-005060,8/19/2024,16:37,Dubai-Al Quoz,Battery Replacement,332.91,131.83,201.08,Card,Completed,2024-08,Q3,Monday
TXN-005061,8/19/2024,16:21,Dubai-Al Quoz,Wheel Alignment,149.11,61.69,87.42,Cash,Completed,2024-08,Q3,Monday
TXN-005062,8/19/2024,15:57,Dubai-Al Quoz,Detailing,436.84,136.89,299.95,Cash,Completed,2024-08,Q3,Monday
TXN-005063,8/19/2024,15:35,Dubai-Al Quoz,Oil Change,190.64,76.44,114.2,Card,Completed,2024-08,Q3,Monday
TXN-005064,8/19/2024,15:09,Dubai-Al Quoz,Brake Service,448.61,154.88,293.73,Online,Completed,2024-08,Q3,Monday
TXN-005065,8/19/2024,18:14,Dubai-Al Quoz,Wheel Alignment,144.86,58.47,86.39,Card,Completed,2024-08,Q3,Monday
TXN-005066,8/19/2024,18:43,Dubai-Al Quoz,AC Service,387.51,149.81,237.7,Corporate Account,Completed,2024-08,Q3,Monday
TXN-005067,8/20/2024,12:43,Dubai-Al Quoz,Oil Change,177.41,67.45,109.96,Card,Completed,2024-08,Q3,Tuesday
TXN-005068,8/20/2024,10:49,Dubai-Al Quoz,Battery Replacement,347.8,145.31,202.49,Corporate Account,Completed,2024-08,Q3,Tuesday
TXN-005069,8/20/2024,18:56,Dubai-Al Quoz,Brake Service,456.53,163.05,293.48,Cash,Completed,2024-08,Q3,Tuesday
