invoice_number,invoice_date,branch,branch_trn,customer_type,customer_trn,service_category,subtotal_aed,vat_charged_aed,total_aed,is_taxable,month,quarter,b2b_missing_trn,branch_trn_valid,customer_trn_valid,recalc_vat_aed,vat_error_flag,correct_total_aed,total_mismatch_flag,exempt_vat_flag,clean_error_flag
GINV-DUB-2024-01520,2024-11-12,Dubai-Al Quoz,100234567890123,B2B,722883828773430.0,Fleet Contract,7909.98,395.5,8305.48,True,2024-11,Q4,False,True,False,395.5,False,8305.48,False,False,CLEAN
GINV-DUB-2024-01521,2024-11-12,Dubai-Al Quoz,100234567890123,B2B,514953102176225.0,Parts Supply,592.92,29.65,622.57,True,2024-11,Q4,False,True,False,29.65,False,622.57,False,False,CLEAN
GINV-DUB-2024-01522,2024-11-12,Dubai-Al Quoz,100234567890123,B2B,108316916987709.0,Parts Supply,589.13,29.46,621.76,True,2024-11,Q4,False,True,False,29.46,False,618.59,True,False,TOTAL_MISMATCH
GINV-DUB-2024-01523,2024-11-12,Dubai-Al Quoz,100234567890123,B2B,731123604208066.0,Fleet Contract,8708.9,435.44,9144.34,True,2024-11,Q4,False,True,False,435.44,False,9144.34,False,False,CLEAN
GINV-DUB-2024-01524,2024-11-13,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,587.26,29.36,616.62,True,2024-11,Q4,False,True,False,29.36,False,616.62,False,False,CLEAN
GINV-DUB-2024-01525,2024-11-13,Dubai-Al Quoz,100234567890123,B2B,825184279904407.0,Fleet Contract,9868.5,493.43,10361.93,True,2024-11,Q4,False,True,False,493.43,False,10361.93,False,False,CLEAN
GINV-DUB-2024-01526,2024-11-13,Dubai-Al Quoz,100234567890123,B2B,612237965152617.0,Parts Supply,760.54,38.03,798.57,True,2024-11,Q4,False,True,False,38.03,False,798.57,False,False,CLEAN
GINV-DUB-2024-01527,2024-11-13,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,376.64,18.83,395.47,True,2024-11,Q4,False,True,False,18.83,False,395.47,False,False,CLEAN
GINV-DUB-2024-01528,2024-11-13,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,545.35,27.27,572.62,True,2024-11,Q4,False,True,False,27.27,False,572.62,False,False,CLEAN
GINV-DUB-2024-01529,2024-11-14,Dubai-Al Quoz,100234567890123,B2B,964798384824052.0,Vehicle Service,482.2,24.11,506.31,True,2024-11,Q4,False,True,False,24.11,False,506.31,False,False,CLEAN
GINV-DUB-2024-01530,2024-11-14,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,458.68,22.93,481.61,True,2024-11,Q4,False,True,False,22.93,False,481.61,False,False,CLEAN
GINV-DUB-2024-01531,2024-11-14,Dubai-Al Quoz,100234567890123,B2B,187727115663163.0,Detailing Package,338.17,16.91,355.08,True,2024-11,Q4,False,True,False,16.91,False,355.08,False,False,CLEAN
GINV-DUB-2024-01532,2024-11-14,Dubai-Al Quoz,100234567890123,B2B,970689550479199.0,Parts Supply,786.66,39.33,825.99,True,2024-11,Q4,False,True,False,39.33,False,825.99,False,False,CLEAN
GINV-DUB-2024-01533,2024-11-14,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,324.47,16.22,340.69,True,2024-11,Q4,False,True,False,16.22,False,340.69,False,False,CLEAN
GINV-DUB-2024-01534,2024-11-14,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,418.4,20.92,439.32,True,2024-11,Q4,False,True,False,20.92,False,439.32,False,False,CLEAN
GINV-DUB-2024-01535,2024-11-14,Dubai-Al Quoz,100234567890123,B2B,232507066404488.0,Detailing Package,341.48,17.07,358.55,True,2024-11,Q4,False,True,False,17.07,False,358.55,False,False,CLEAN
GINV-DUB-2024-01536,2024-11-14,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,329.16,16.46,345.62,True,2024-11,Q4,False,True,False,16.46,False,345.62,False,False,CLEAN
GINV-DUB-2024-01537,2024-11-14,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,451.28,22.56,473.84,True,2024-11,Q4,False,True,False,22.56,False,473.84,False,False,CLEAN
GINV-DUB-2024-01538,2024-11-15,Dubai-Al Quoz,100234567890123,B2B,553011791115750.0,Vehicle Service,467.42,23.37,490.79,True,2024-11,Q4,False,True,False,23.37,False,490.79,False,False,CLEAN
GINV-DUB-2024-01539,2024-11-15,Dubai-Al Quoz,100234567890123,B2B,270213535495890.0,Parts Supply,932.21,46.61,978.82,True,2024-11,Q4,False,True,False,46.61,False,978.82,False,False,CLEAN
GINV-DUB-2024-01540,2024-11-15,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,587.29,29.36,616.65,True,2024-11,Q4,False,True,False,29.36,False,616.65,False,False,CLEAN
GINV-DUB-2024-01541,2024-11-15,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,356.34,17.82,374.16,True,2024-11,Q4,False,True,False,17.82,False,374.16,False,False,CLEAN
GINV-DUB-2024-01542,2024-11-15,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,624.09,31.2,655.29,True,2024-11,Q4,False,True,False,31.2,False,655.29,False,False,CLEAN
GINV-DUB-2024-01543,2024-11-15,Dubai-Al Quoz,100234567890123,B2B,505610012769927.0,Parts Supply,917.78,45.89,963.67,True,2024-11,Q4,False,True,False,45.89,False,963.67,False,False,CLEAN
GINV-DUB-2024-01544,2024-11-15,Dubai-Al Quoz,100234567890123,B2B,681787212712319.0,Parts Supply,571.52,28.58,600.1,True,2024-11,Q4,False,True,False,28.58,False,600.1,False,False,CLEAN
GINV-DUB-2024-01545,2024-11-18,Dubai-Al Quoz,100234567890123,B2B,745029492642225.0,Vehicle Service,503.11,25.16,528.27,True,2024-11,Q4,False,True,False,25.16,False,528.27,False,False,CLEAN
GINV-DUB-2024-01546,2024-11-18,Dubai-Al Quoz,100234567890123,B2B,317207848718307.0,Fleet Contract,9614.14,480.71,10094.85,True,2024-11,Q4,False,True,False,480.71,False,10094.85,False,False,CLEAN
GINV-DUB-2024-01547,2024-11-18,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,614.48,30.72,645.2,True,2024-11,Q4,False,True,False,30.72,False,645.2,False,False,CLEAN
GINV-DUB-2024-01548,2024-11-18,Dubai-Al Quoz,100234567890123,B2B,657476667930125.0,Vehicle Service,327.39,16.37,343.76,True,2024-11,Q4,False,True,False,16.37,False,343.76,False,False,CLEAN
GINV-DUB-2024-01549,2024-11-18,Dubai-Al Quoz,100234567890123,B2B,879848867352231.0,Detailing Package,341.87,17.09,358.96,True,2024-11,Q4,False,True,False,17.09,False,358.96,False,False,CLEAN
GINV-DUB-2024-01550,2024-11-18,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,404.15,20.21,424.36,True,2024-11,Q4,False,True,False,20.21,False,424.36,False,False,CLEAN
GINV-DUB-2024-01551,2024-11-18,Dubai-Al Quoz,100234567890123,B2B,314833880845660.0,Fleet Contract,11110.52,555.53,11666.05,True,2024-11,Q4,False,True,False,555.53,False,11666.05,False,False,CLEAN
GINV-DUB-2024-01552,2024-11-19,Dubai-Al Quoz,100234567890123,B2B,998450776469592.0,Detailing Package,448.04,22.4,470.44,True,2024-11,Q4,False,True,False,22.4,False,470.44,False,False,CLEAN
GINV-DUB-2024-01553,2024-11-19,Dubai-Al Quoz,100234567890123,B2B,138576292045344.0,Parts Supply,978.96,48.95,1027.91,True,2024-11,Q4,False,True,False,48.95,False,1027.91,False,False,CLEAN
GINV-DUB-2024-01554,2024-11-19,Dubai-Al Quoz,100234567890123,B2B,200393259998343.0,Vehicle Service,403.59,20.18,423.77,True,2024-11,Q4,False,True,False,20.18,False,423.77,False,False,CLEAN
GINV-DUB-2024-01555,2024-11-19,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,273.65,13.68,287.33,True,2024-11,Q4,False,True,False,13.68,False,287.33,False,False,CLEAN
GINV-DUB-2024-01556,2024-11-19,Dubai-Al Quoz,100234567890123,B2B,695499770861187.0,Parts Supply,897.47,44.87,942.34,True,2024-11,Q4,False,True,False,44.87,False,942.34,False,False,CLEAN
GINV-DUB-2024-01557,2024-11-19,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,595.17,29.76,624.93,True,2024-11,Q4,False,True,False,29.76,False,624.93,False,False,CLEAN
GINV-DUB-2024-01558,2024-11-20,Dubai-Al Quoz,100234567890123,B2B,440480446333227.0,International Transport,1140.23,0.0,1140.23,False,2024-11,Q4,False,True,False,0.0,False,1140.23,False,False,CLEAN
GINV-DUB-2024-01559,2024-11-20,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,353.61,17.68,371.29,True,2024-11,Q4,False,True,False,17.68,False,371.29,False,False,CLEAN
GINV-DUB-2024-01560,2024-11-20,Dubai-Al Quoz,100234567890123,B2B,659588164814453.0,Vehicle Service,448.26,22.41,470.67,True,2024-11,Q4,False,True,False,22.41,False,470.67,False,False,CLEAN
GINV-DUB-2024-01561,2024-11-20,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,591.51,29.58,621.09,True,2024-11,Q4,False,True,False,29.58,False,621.09,False,False,CLEAN
GINV-DUB-2024-01562,2024-11-20,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,362.65,18.13,380.78,True,2024-11,Q4,False,True,False,18.13,False,380.78,False,False,CLEAN
GINV-DUB-2024-01563,2024-11-20,Dubai-Al Quoz,100234567890123,B2B,556700872274419.0,Parts Supply,1116.03,55.8,1171.83,True,2024-11,Q4,False,True,False,55.8,False,1171.83,False,False,CLEAN
GINV-DUB-2024-01564,2024-11-20,Dubai-Al Quoz,100234567890123,B2B,972108153484677.0,Vehicle Service,431.58,21.58,453.16,True,2024-11,Q4,False,True,False,21.58,False,453.16,False,False,CLEAN
GINV-DUB-2024-01565,2024-11-21,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,336.82,16.84,353.66,True,2024-11,Q4,False,True,False,16.84,False,353.66,False,False,CLEAN
GINV-DUB-2024-01566,2024-11-21,Dubai-Al Quoz,100234567890123,B2B,270653872602590.0,Parts Supply,771.42,38.57,809.99,True,2024-11,Q4,False,True,False,38.57,False,809.99,False,False,CLEAN
GINV-DUB-2024-01567,2024-11-21,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,609.57,30.48,640.05,True,2024-11,Q4,False,True,False,30.48,False,640.05,False,False,CLEAN
GINV-DUB-2024-01568,2024-11-21,Dubai-Al Quoz,100234567890123,B2B,400755325932410.0,Vehicle Service,315.77,15.79,331.56,True,2024-11,Q4,False,True,False,15.79,False,331.56,False,False,CLEAN
GINV-DUB-2024-01569,2024-11-21,Dubai-Al Quoz,100234567890123,B2B,540901392259787.0,International Transport,1172.62,0.0,1172.62,False,2024-11,Q4,False,True,False,0.0,False,1172.62,False,False,CLEAN
GINV-DUB-2024-01570,2024-11-21,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,570.0,28.5,598.5,True,2024-11,Q4,False,True,False,28.5,False,598.5,False,False,CLEAN
GINV-DUB-2024-01571,2024-11-21,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,373.13,18.66,391.79,True,2024-11,Q4,False,True,False,18.66,False,391.79,False,False,CLEAN
GINV-DUB-2024-01572,2024-11-22,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,397.94,19.9,417.84,True,2024-11,Q4,False,True,False,19.9,False,417.84,False,False,CLEAN
GINV-DUB-2024-01573,2024-11-22,Dubai-Al Quoz,100234567890123,B2B,,International Transport,1025.51,0.0,1025.51,False,2024-11,Q4,False,True,False,0.0,False,1025.51,False,False,CLEAN
GINV-DUB-2024-01574,2024-11-22,Dubai-Al Quoz,100234567890123,B2B,718077686423832.0,Parts Supply,926.55,46.33,972.88,True,2024-11,Q4,False,True,False,46.33,False,972.88,False,False,CLEAN
GINV-DUB-2024-01575,2024-11-22,Dubai-Al Quoz,100234567890123,B2B,985108093723068.0,Parts Supply,1119.41,55.97,1175.38,True,2024-11,Q4,False,True,False,55.97,False,1175.38,False,False,CLEAN
GINV-DUB-2024-01576,2024-11-22,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,254.75,12.74,267.49,True,2024-11,Q4,False,True,False,12.74,False,267.49,False,False,CLEAN
GINV-DUB-2024-01577,2024-11-22,Dubai-Al Quoz,100234567890123,B2B,929500173195671.0,International Transport,1030.98,0.0,1030.98,False,2024-11,Q4,False,True,False,0.0,False,1030.98,False,False,CLEAN
GINV-DUB-2024-01578,2024-11-22,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,368.13,0.0,368.13,True,2024-11,Q4,False,True,False,18.41,True,386.54,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-DUB-2024-01579,2024-11-22,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,463.91,23.2,487.11,True,2024-11,Q4,False,True,False,23.2,False,487.11,False,False,CLEAN
GINV-DUB-2024-01580,2024-11-22,Dubai-Al Quoz,100234567890123,B2B,126435824004069.0,Fleet Contract,5979.55,298.98,6278.53,True,2024-11,Q4,False,True,False,298.98,False,6278.53,False,False,CLEAN
GINV-DUB-2024-01581,2024-11-25,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,479.14,23.96,505.97,True,2024-11,Q4,False,True,False,23.96,False,503.1,True,False,TOTAL_MISMATCH
GINV-DUB-2024-01582,2024-11-25,Dubai-Al Quoz,100234567890123,B2B,118414641642495.0,Fleet Contract,7775.27,388.76,8164.03,True,2024-11,Q4,False,True,False,388.76,False,8164.03,False,False,CLEAN
GINV-DUB-2024-01583,2024-11-25,Dubai-Al Quoz,100234567890123,B2B,179925909268060.0,Parts Supply,801.58,40.08,841.66,True,2024-11,Q4,False,True,False,40.08,False,841.66,False,False,CLEAN
GINV-DUB-2024-01584,2024-11-25,Dubai-Al Quoz,100234567890123,B2B,143498430401238.0,Fleet Contract,11294.93,564.75,11859.68,True,2024-11,Q4,False,True,False,564.75,False,11859.68,False,False,CLEAN
GINV-DUB-2024-01585,2024-11-25,Dubai-Al Quoz,100234567890123,B2B,224618855012493.0,Vehicle Service,483.4,24.17,507.57,True,2024-11,Q4,False,True,False,24.17,False,507.57,False,False,CLEAN
GINV-DUB-2024-01586,2024-11-26,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,389.35,19.47,408.82,True,2024-11,Q4,False,True,False,19.47,False,408.82,False,False,CLEAN
GINV-DUB-2024-01587,2024-11-26,Dubai-Al Quoz,100234567890123,B2B,379292415992003.0,Vehicle Service,431.41,21.57,452.98,True,2024-11,Q4,False,True,False,21.57,False,452.98,False,False,CLEAN
GINV-DUB-2024-01588,2024-11-26,Dubai-Al Quoz,100234567890123,B2B,243505247548962.0,Parts Supply,725.43,29.02,754.45,True,2024-11,Q4,False,True,False,36.27,True,761.7,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-DUB-2024-01589,2024-11-26,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,417.36,20.87,438.23,True,2024-11,Q4,False,True,False,20.87,False,438.23,False,False,CLEAN
GINV-DUB-2024-01590,2024-11-26,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,421.91,21.1,443.01,True,2024-11,Q4,False,True,False,21.1,False,443.01,False,False,CLEAN
GINV-DUB-2024-01591,2024-11-26,Dubai-Al Quoz,100234567890123,B2B,340294414477827.0,International Transport,1285.4,0.0,1285.4,False,2024-11,Q4,False,True,False,0.0,False,1285.4,False,False,CLEAN
GINV-DUB-2024-01592,2024-11-26,Dubai-Al Quoz,100234567890123,B2B,379342515215253.0,Parts Supply,721.04,36.05,757.09,True,2024-11,Q4,False,True,False,36.05,False,757.09,False,False,CLEAN
GINV-DUB-2024-01593,2024-11-26,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,569.42,28.47,597.89,True,2024-11,Q4,False,True,False,28.47,False,597.89,False,False,CLEAN
GINV-DUB-2024-01594,2024-11-26,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,298.8,14.94,313.74,True,2024-11,Q4,False,True,False,14.94,False,313.74,False,False,CLEAN
GINV-DUB-2024-01595,2024-11-27,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,319.01,15.95,334.96,True,2024-11,Q4,False,True,False,15.95,False,334.96,False,False,CLEAN
GINV-DUB-2024-01596,2024-11-27,Dubai-Al Quoz,100234567890123,B2B,959560423790035.0,Fleet Contract,7711.81,385.59,8097.4,True,2024-11,Q4,False,True,False,385.59,False,8097.4,False,False,CLEAN
GINV-DUB-2024-01597,2024-11-27,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,600.05,30.0,630.05,True,2024-11,Q4,False,True,False,30.0,False,630.05,False,False,CLEAN
GINV-DUB-2024-01598,2024-11-27,Dubai-Al Quoz,100234567890123,B2B,673742946867401.0,Fleet Contract,11623.43,581.17,12204.6,True,2024-11,Q4,False,True,False,581.17,False,12204.6,False,False,CLEAN
GINV-DUB-2024-01599,2024-11-27,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,259.38,12.97,272.35,True,2024-11,Q4,False,True,False,12.97,False,272.35,False,False,CLEAN
GINV-DUB-2024-01600,2024-11-27,Dubai-Al Quoz,100234567890123,B2B,164897453692133.0,Parts Supply,1102.48,55.12,1157.6,True,2024-11,Q4,False,True,False,55.12,False,1157.6,False,False,CLEAN
GINV-DUB-2024-01601,2024-11-27,Dubai-Al Quoz,100234567890123,B2B,291913155747484.0,Parts Supply,1096.28,54.81,1151.09,True,2024-11,Q4,False,True,False,54.81,False,1151.09,False,False,CLEAN
GINV-DUB-2024-01602,2024-11-28,Dubai-Al Quoz,100234567890123,B2B,526079234802889.0,Parts Supply,642.44,32.12,674.56,True,2024-11,Q4,False,True,False,32.12,False,674.56,False,False,CLEAN
GINV-DUB-2024-01603,2024-11-28,Dubai-Al Quoz,100234567890123,B2B,899690399392064.0,Fleet Contract,9961.64,498.08,10459.72,True,2024-11,Q4,False,True,False,498.08,False,10459.72,False,False,CLEAN
GINV-DUB-2024-01604,2024-11-28,Dubai-Al Quoz,100234567890123,B2B,973446263985299.0,Parts Supply,1095.43,54.77,1150.2,True,2024-11,Q4,False,True,False,54.77,False,1150.2,False,False,CLEAN
GINV-DUB-2024-01605,2024-11-28,Dubai-Al Quoz,100234567890123,B2B,496280119156960.0,Parts Supply,707.84,35.39,743.23,True,2024-11,Q4,False,True,False,35.39,False,743.23,False,False,CLEAN
GINV-DUB-2024-01606,2024-11-28,Dubai-Al Quoz,100234567890123,B2B,999566008202167.0,Vehicle Service,596.81,29.84,626.65,True,2024-11,Q4,False,True,False,29.84,False,626.65,False,False,CLEAN
GINV-DUB-2024-01607,2024-11-28,Dubai-Al Quoz,100234567890123,B2B,438147622282336.0,Fleet Contract,9345.28,467.26,9831.29,True,2024-11,Q4,False,True,False,467.26,False,9812.54,True,False,TOTAL_MISMATCH
GINV-DUB-2024-01608,2024-11-28,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,532.77,26.64,559.41,True,2024-11,Q4,False,True,False,26.64,False,559.41,False,False,CLEAN
GINV-DUB-2024-01609,2024-11-29,Dubai-Al Quoz,100234567890123,B2B,308118244641010.0,Vehicle Service,603.86,30.19,634.05,True,2024-11,Q4,False,True,False,30.19,False,634.05,False,False,CLEAN
GINV-DUB-2024-01610,2024-11-29,Dubai-Al Quoz,100234567890123,B2B,657160945096374.0,Vehicle Service,464.67,23.23,487.9,True,2024-11,Q4,False,True,False,23.23,False,487.9,False,False,CLEAN
GINV-DUB-2024-01611,2024-11-29,Dubai-Al Quoz,100234567890123,B2B,173400944496956.0,Parts Supply,734.28,36.71,770.99,True,2024-11,Q4,False,True,False,36.71,False,770.99,False,False,CLEAN
GINV-DUB-2024-01612,2024-11-29,Dubai-Al Quoz,100234567890123,B2B,547857507194680.0,Parts Supply,895.52,35.82,931.34,True,2024-11,Q4,False,True,False,44.78,True,940.3,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-DUB-2024-01613,2024-11-29,Dubai-Al Quoz,100234567890123,B2B,518202257101429.0,Fleet Contract,10843.06,542.15,11385.21,True,2024-11,Q4,False,True,False,542.15,False,11385.21,False,False,CLEAN
GINV-DUB-2024-01614,2024-11-29,Dubai-Al Quoz,100234567890123,B2B,323520001720574.0,Fleet Contract,10927.32,546.37,11473.69,True,2024-11,Q4,False,True,False,546.37,False,11473.69,False,False,CLEAN
GINV-DUB-2024-01615,2024-11-29,Dubai-Al Quoz,100234567890123,B2B,362419155858789.0,Parts Supply,929.48,46.47,975.95,True,2024-11,Q4,False,True,False,46.47,False,975.95,False,False,CLEAN
GINV-DUB-2024-01616,2024-11-29,Dubai-Al Quoz,100234567890123,B2B,873218347459709.0,Parts Supply,582.79,29.14,611.93,True,2024-11,Q4,False,True,False,29.14,False,611.93,False,False,CLEAN
GINV-DUB-2024-01617,2024-12-02,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,317.04,15.85,332.89,True,2024-12,Q4,False,True,False,15.85,False,332.89,False,False,CLEAN
GINV-DUB-2024-01618,2024-12-02,Dubai-Al Quoz,100234567890123,B2B,276042034178361.0,Parts Supply,786.82,39.34,826.16,True,2024-12,Q4,False,True,False,39.34,False,826.16,False,False,CLEAN
GINV-DUB-2024-01619,2024-12-02,Dubai-Al Quoz,100234567890123,B2B,498130852943846.0,Parts Supply,637.36,31.87,669.23,True,2024-12,Q4,False,True,False,31.87,False,669.23,False,False,CLEAN
GINV-DUB-2024-01620,2024-12-02,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,622.49,31.12,653.61,True,2024-12,Q4,False,True,False,31.12,False,653.61,False,False,CLEAN
GINV-DUB-2024-01621,2024-12-02,Dubai-Al Quoz,100234567890123,B2C,,Vehicle Service,611.12,30.56,641.68,True,2024-12,Q4,False,True,False,30.56,False,641.68,False,False,CLEAN
GINV-DUB-2024-01622,2024-12-02,Dubai-Al Quoz,100234567890123,B2B,641706425218888.0,Vehicle Service,508.8,25.44,534.24,True,2024-12,Q4,False,True,False,25.44,False,534.24,False,False,CLEAN
GINV-DUB-2024-01623,2024-12-02,Dubai-Al Quoz,100234567890123,B2B,982259896445991.0,Parts Supply,596.29,29.81,626.1,True,2024-12,Q4,False,True,False,29.81,False,626.1,False,False,CLEAN
GINV-DUB-2024-01624,2024-12-03,Dubai-Al Quoz,100234567890123,B2B,641482908917872.0,Vehicle Service,371.29,18.56,389.85,True,2024-12,Q4,False,True,False,18.56,False,389.85,False,False,CLEAN
GINV-DUB-2024-01625,2024-12-03,Dubai-Al Quoz,100234567890123,B2B,989176308834883.0,Parts Supply,977.4,48.87,1026.27,True,2024-12,Q4,False,True,False,48.87,False,1026.27,False,False,CLEAN
GINV-DUB-2024-01626,2024-12-03,Dubai-Al Quoz,100234567890123,B2B,,Parts Supply,631.62,31.58,663.2,True,2024-12,Q4,False,True,False,31.58,False,663.2,False,False,CLEAN
GINV-DUB-2024-01627,2024-12-03,Dubai-Al Quoz,100234567890123,B2B,279335752855723.0,Fleet Contract,8220.5,411.03,8631.53,True,2024-12,Q4,False,True,False,411.03,False,8631.53,False,False,CLEAN
GINV-DUB-2024-01628,2024-12-03,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,442.32,22.12,464.44,True,2024-12,Q4,False,True,False,22.12,False,464.44,False,False,CLEAN
GINV-DUB-2024-01629,2024-12-04,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,253.4,12.67,266.07,True,2024-12,Q4,False,True,False,12.67,False,266.07,False,False,CLEAN
GINV-DUB-2024-01630,2024-12-04,Dubai-Al Quoz,100234567890123,B2B,,Vehicle Service,526.1,26.31,552.41,True,2024-12,Q4,False,True,False,26.31,False,552.41,False,False,CLEAN
GINV-DUB-2024-01631,2024-12-04,Dubai-Al Quoz,100234567890123,B2B,217022208173319.0,Vehicle Service,361.83,18.09,379.92,True,2024-12,Q4,False,True,False,18.09,False,379.92,False,False,CLEAN
GINV-DUB-2024-01632,2024-12-04,Dubai-Al Quoz,100234567890123,B2B,616968177554932.0,Fleet Contract,8050.14,442.76,8492.9,True,2024-12,Q4,False,True,False,402.51,True,8452.65,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-DUB-2024-01633,2024-12-04,Dubai-Al Quoz,100234567890123,B2B,703801454181569.0,International Transport,1224.25,0.0,1224.25,False,2024-12,Q4,False,True,False,0.0,False,1224.25,False,False,CLEAN
GINV-DUB-2024-01634,2024-12-04,Dubai-Al Quoz,100234567890123,B2B,188310943331296.0,Fleet Contract,10982.72,549.14,11531.86,True,2024-12,Q4,False,True,False,549.14,False,11531.86,False,False,CLEAN
GINV-DUB-2024-01635,2024-12-05,Dubai-Al Quoz,100234567890123,B2C,,Detailing Package,401.93,20.1,422.03,True,2024-12,Q4,False,True,False,20.1,False,422.03,False,False,CLEAN
